genome_id,antibiotic,resistant_phenotype,laboratory_typing_method
562.144210,gentamicin,Susceptible,Broth dilution
562.34086,ceftazidime,Susceptible,Broth dilution
562.23343,ciprofloxacin,Susceptible,Agar dilution
562.97359,meropenem,Susceptible,Broth dilution
562.97177,gentamicin,Susceptible,Broth dilution
562.22812,ampicillin,Resistant,Broth dilution
562.42691,ceftriaxone,Susceptible,Broth dilution
562.99529,ciprofloxacin,Susceptible,Disk diffusion
562.97882,ciprofloxacin,Susceptible,Disk diffusion
562.97198,ceftazidime,Susceptible,Broth dilution
562.100283,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.57180,ceftazidime,Susceptible,Broth dilution
562.58773,gentamicin,Susceptible,Disk diffusion
562.45598,chloramphenicol,Resistant,Disk diffusion
562.100595,ceftazidime,Susceptible,Disk diffusion
562.140902,gentamicin,Resistant,Disk diffusion
562.98229,ciprofloxacin,Susceptible,Disk diffusion
562.45667,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.96962,meropenem,Susceptible,Broth dilution
562.145009,meropenem,Susceptible,Disk diffusion
562.7755,meropenem,Susceptible,Broth dilution
562.42841,trimethoprim/sulfamethoxazole,Resistant,Broth dilution
562.100365,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.98785,gentamicin,Susceptible,Disk diffusion
562.97960,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.98162,ampicillin,Resistant,Disk diffusion
562.99705,ceftazidime,Susceptible,Disk diffusion
562.144979,tetracycline,Susceptible,Disk diffusion
562.98310,ceftazidime,Susceptible,Disk diffusion
562.98211,ciprofloxacin,Susceptible,Disk diffusion
562.99896,ampicillin,Resistant,Disk diffusion
562.65541,ampicillin,Resistant,
562.97807,ampicillin,Susceptible,Disk diffusion
562.98274,ceftazidime,Susceptible,Disk diffusion
562.7710,ceftriaxone,Susceptible,Broth dilution
562.22768,ampicillin,Resistant,Broth dilution
562.7669,tetracycline,Resistant,Broth dilution
562.97026,meropenem,Susceptible,Broth dilution
562.58770,ceftriaxone,Susceptible,Broth dilution
562.98034,ciprofloxacin,Susceptible,Disk diffusion
562.57118,ceftazidime,Susceptible,Broth dilution
562.99672,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.100846,ampicillin,Susceptible,Disk diffusion
562.98583,ampicillin,Resistant,Disk diffusion
562.100224,ampicillin,Susceptible,Disk diffusion
562.97458,ciprofloxacin,Susceptible,Broth dilution
562.65266,ampicillin,Resistant,
562.42758,ceftriaxone,Susceptible,Broth dilution
562.99760,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.23622,ceftazidime,Susceptible,Agar dilution
562.98523,ampicillin,Resistant,Disk diffusion
562.98617,ampicillin,Susceptible,Disk diffusion
562.7713,ceftazidime,Susceptible,Broth dilution
562.19631,meropenem,Resistant,Broth dilution
562.100889,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99870,meropenem,Susceptible,Disk diffusion
562.96628,ciprofloxacin,Resistant,Broth dilution
562.42830,ceftriaxone,Resistant,Broth dilution
562.100320,ampicillin,Susceptible,Disk diffusion
562.99156,gentamicin,Susceptible,Disk diffusion
562.99584,gentamicin,Susceptible,Disk diffusion
562.58792,chloramphenicol,Susceptible,Broth dilution
562.97943,gentamicin,Susceptible,Disk diffusion
562.96698,ceftazidime,Susceptible,Broth dilution
562.23711,ciprofloxacin,Susceptible,Agar dilution
562.99171,ampicillin,Resistant,Disk diffusion
562.144987,meropenem,Susceptible,Disk diffusion
562.99517,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.65356,ampicillin,Susceptible,
562.140885,ceftriaxone,Resistant,Disk diffusion
562.28566,meropenem,Susceptible,Broth dilution
562.97830,gentamicin,Susceptible,Disk diffusion
562.65817,gentamicin,Susceptible,
562.65709,ampicillin,Susceptible,
562.22716,gentamicin,Susceptible,Broth dilution
562.57173,ceftazidime,Susceptible,Broth dilution
562.100424,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.97486,ceftazidime,Susceptible,Broth dilution
562.98320,ampicillin,Susceptible,Disk diffusion
562.96997,ciprofloxacin,Resistant,Broth dilution
562.42771,trimethoprim/sulfamethoxazole,Resistant,Broth dilution
562.45845,levofloxacin,Resistant,Broth dilution
562.99568,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.98658,ampicillin,Susceptible,Disk diffusion
562.96930,gentamicin,Susceptible,Broth dilution
562.22960,ciprofloxacin,Susceptible,Agar dilution
562.34088,gentamicin,Susceptible,Broth dilution
562.98301,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.100471,gentamicin,Susceptible,Disk diffusion
562.145073,meropenem,Susceptible,Disk diffusion
562.98548,ceftazidime,Susceptible,Disk diffusion
562.97996,ceftazidime,Susceptible,Disk diffusion
562.7684,gentamicin,Susceptible,Broth dilution
562.100865,gentamicin,Susceptible,Disk diffusion
562.98805,meropenem,Susceptible,Disk diffusion
562.97991,ciprofloxacin,Susceptible,Disk diffusion
562.7727,ciprofloxacin,Susceptible,Broth dilution
562.22639,ciprofloxacin,Susceptible,Broth dilution
562.28567,meropenem,Susceptible,Broth dilution
562.98996,ceftazidime,Susceptible,Disk diffusion
562.97959,ampicillin,Susceptible,Disk diffusion
562.65355,ampicillin,Resistant,
562.23834,ciprofloxacin,Susceptible,Agar dilution
562.96995,ciprofloxacin,Resistant,Broth dilution
562.100575,ciprofloxacin,Susceptible,Disk diffusion
562.7771,chloramphenicol,Susceptible,Broth dilution
562.98530,ciprofloxacin,Susceptible,Disk diffusion
562.96946,gentamicin,Susceptible,Broth dilution
562.7698,ciprofloxacin,Susceptible,Broth dilution
562.96851,gentamicin,Susceptible,Broth dilution
562.98841,ciprofloxacin,Susceptible,Disk diffusion
562.22550,ceftazidime,Susceptible,Broth dilution
562.97996,meropenem,Susceptible,Disk diffusion
562.7581,ceftriaxone,Susceptible,Broth dilution
562.57159,gentamicin,Resistant,Broth dilution
562.99176,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.23736,ceftazidime,Susceptible,Agar dilution
562.22599,gentamicin,Susceptible,Broth dilution
562.98839,ciprofloxacin,Resistant,Disk diffusion
562.140901,ciprofloxacin,Resistant,Disk diffusion
562.98624,gentamicin,Susceptible,Disk diffusion
562.98623,ceftazidime,Susceptible,Disk diffusion
562.99718,ampicillin,Resistant,Disk diffusion
562.56791,ampicillin,Resistant,Disk diffusion
562.99783,ampicillin,Resistant,Disk diffusion
562.100916,meropenem,Susceptible,Disk diffusion
562.23224,gentamicin,Susceptible,Agar dilution
562.96658,gentamicin,Resistant,Broth dilution
562.42775,ciprofloxacin,Resistant,Broth dilution
562.42826,ceftriaxone,Resistant,Broth dilution
562.99553,gentamicin,Susceptible,Disk diffusion
562.100858,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.23394,ceftazidime,Susceptible,Agar dilution
562.96870,ciprofloxacin,Susceptible,Broth dilution
562.98996,ampicillin,Susceptible,Disk diffusion
562.97214,ciprofloxacin,Susceptible,Broth dilution
562.7714,meropenem,Susceptible,Broth dilution
562.97958,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.42662,gentamicin,Resistant,Broth dilution
562.100677,ampicillin,Resistant,Disk diffusion
562.100465,ciprofloxacin,Susceptible,Disk diffusion
562.98395,ciprofloxacin,Susceptible,Disk diffusion
562.98573,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.23310,ciprofloxacin,Susceptible,Agar dilution
562.144972,ampicillin,Susceptible,Disk diffusion
562.98007,ciprofloxacin,Susceptible,Disk diffusion
562.99605,ceftazidime,Resistant,Disk diffusion
562.7654,chloramphenicol,Susceptible,Broth dilution
562.99237,meropenem,Susceptible,Disk diffusion
562.100936,meropenem,Susceptible,Disk diffusion
562.23936,ciprofloxacin,Susceptible,Agar dilution
562.23751,gentamicin,Susceptible,Agar dilution
562.98953,ceftazidime,Susceptible,Disk diffusion
562.98054,ceftazidime,Susceptible,Disk diffusion
562.98520,ceftazidime,Susceptible,Disk diffusion
562.100035,gentamicin,Susceptible,Disk diffusion
562.7759,meropenem,Susceptible,Broth dilution
562.42845,ampicillin,Susceptible,Broth dilution
562.144284,ampicillin,Resistant,Broth dilution
562.100333,meropenem,Susceptible,Disk diffusion
562.99810,ceftazidime,Susceptible,Disk diffusion
562.100366,ampicillin,Susceptible,Disk diffusion
562.98205,ampicillin,Resistant,Disk diffusion
562.145075,ampicillin,Susceptible,Disk diffusion
562.98989,ciprofloxacin,Susceptible,Disk diffusion
562.42851,trimethoprim/sulfamethoxazole,Susceptible,Broth dilution
562.65529,ampicillin,Resistant,
562.98228,ciprofloxacin,Susceptible,Disk diffusion
562.98510,gentamicin,Susceptible,Disk diffusion
562.22642,ciprofloxacin,Resistant,Broth dilution
562.144330,gentamicin,Resistant,Broth dilution
562.100372,ciprofloxacin,Susceptible,Disk diffusion
562.98571,gentamicin,Susceptible,Disk diffusion
562.98441,ciprofloxacin,Susceptible,Disk diffusion
562.100218,ceftazidime,Resistant,Disk diffusion
562.45600,levofloxacin,Susceptible,Disk diffusion
562.58707,ampicillin,Resistant,Broth dilution
562.22544,gentamicin,Susceptible,Broth dilution
562.22462,gentamicin,Susceptible,Broth dilution
562.98932,meropenem,Susceptible,Disk diffusion
562.100863,ceftazidime,Resistant,Disk diffusion
562.144972,gentamicin,Susceptible,Disk diffusion
562.23139,ciprofloxacin,Susceptible,Agar dilution
562.100161,ceftazidime,Susceptible,Disk diffusion
562.98000,ceftazidime,Susceptible,Disk diffusion
562.16466,ampicillin,Resistant,Broth dilution
562.7654,ciprofloxacin,Susceptible,Broth dilution
562.98833,gentamicin,Susceptible,Disk diffusion
562.145046,gentamicin,Susceptible,Disk diffusion
562.98667,ampicillin,Resistant,Disk diffusion
562.98170,meropenem,Susceptible,Disk diffusion
562.65114,ampicillin,Susceptible,
562.42792,ampicillin,Resistant,Broth dilution
562.99829,ciprofloxacin,Susceptible,Disk diffusion
562.98143,ciprofloxacin,Susceptible,Disk diffusion
562.42742,meropenem,Susceptible,Broth dilution
562.58762,ciprofloxacin,Susceptible,Disk diffusion
562.28838,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.22504,ceftazidime,Susceptible,Broth dilution
562.98837,ampicillin,Resistant,Disk diffusion
562.42703,trimethoprim/sulfamethoxazole,Resistant,Broth dilution
562.99738,ciprofloxacin,Susceptible,Disk diffusion
562.97364,meropenem,Susceptible,Broth dilution
562.99065,gentamicin,Susceptible,Disk diffusion
562.100896,meropenem,Susceptible,Disk diffusion
562.37109,chloramphenicol,Susceptible,Disk diffusion
562.140911,ciprofloxacin,Resistant,Disk diffusion
562.65500,ampicillin,Susceptible,
562.99979,ceftazidime,Susceptible,Disk diffusion
562.45626,meropenem,Susceptible,Disk diffusion
562.23160,ceftazidime,Susceptible,Agar dilution
562.97176,meropenem,Susceptible,Broth dilution
562.98921,ciprofloxacin,Susceptible,Disk diffusion
562.98665,ceftazidime,Susceptible,Disk diffusion
562.99852,meropenem,Susceptible,Disk diffusion
562.97051,ciprofloxacin,Resistant,Broth dilution
562.7697,ceftriaxone,Susceptible,Broth dilution
562.144322,gentamicin,Susceptible,Broth dilution
562.58766,tetracycline,Susceptible,Disk diffusion
562.96841,gentamicin,Susceptible,Broth dilution
562.7667,trimethoprim/sulfamethoxazole,Resistant,Broth dilution
562.57221,gentamicin,Susceptible,Broth dilution
562.56867,ceftazidime,Resistant,Disk diffusion
562.99341,ampicillin,Susceptible,Disk diffusion
562.42779,ciprofloxacin,Resistant,Broth dilution
562.7703,gentamicin,Resistant,Broth dilution
562.98373,ceftazidime,Susceptible,Disk diffusion
562.23165,ceftazidime,Susceptible,Agar dilution
562.100153,gentamicin,Susceptible,Disk diffusion
562.99359,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.97929,gentamicin,Susceptible,Disk diffusion
562.99272,ciprofloxacin,Resistant,Disk diffusion
562.31457,ceftazidime,Resistant,Disk diffusion
562.23344,ciprofloxacin,Resistant,Agar dilution
562.98548,gentamicin,Susceptible,Disk diffusion
562.42776,gentamicin,Susceptible,Broth dilution
562.99211,ampicillin,Susceptible,Disk diffusion
562.140914,ampicillin,Resistant,Disk diffusion
562.96835,meropenem,Susceptible,Broth dilution
562.99067,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.7625,ciprofloxacin,Susceptible,Broth dilution
562.22429,meropenem,Susceptible,Broth dilution
562.98344,ciprofloxacin,Susceptible,Disk diffusion
562.99226,gentamicin,Susceptible,Disk diffusion
562.45615,ceftazidime,Susceptible,Disk diffusion
562.30434,trimethoprim/sulfamethoxazole,Resistant,Broth dilution
562.99389,ceftazidime,Susceptible,Disk diffusion
562.97149,ceftazidime,Susceptible,Broth dilution
562.22683,meropenem,Susceptible,Broth dilution
562.42660,tetracycline,Resistant,Broth dilution
562.98363,meropenem,Susceptible,Disk diffusion
562.99137,ampicillin,Susceptible,Disk diffusion
562.58721,meropenem,Susceptible,Broth dilution
562.99183,meropenem,Susceptible,Disk diffusion
562.97883,ceftazidime,Susceptible,Disk diffusion
562.7760,ampicillin,Resistant,Broth dilution
562.45598,ampicillin,Susceptible,Disk diffusion
562.99418,ampicillin,Susceptible,Disk diffusion
562.22788,meropenem,Susceptible,Broth dilution
562.99619,meropenem,Susceptible,Disk diffusion
562.144273,meropenem,Susceptible,Broth dilution
562.100430,ceftazidime,Susceptible,Disk diffusion
562.97755,gentamicin,Susceptible,Disk diffusion
562.98979,ampicillin,Resistant,Disk diffusion
562.97862,meropenem,Susceptible,Disk diffusion
562.23110,gentamicin,Susceptible,Agar dilution
562.145441,ciprofloxacin,Susceptible,Broth dilution
562.99441,ceftazidime,Susceptible,Disk diffusion
562.23526,ciprofloxacin,Susceptible,Agar dilution
562.23900,ciprofloxacin,Resistant,Agar dilution
562.23247,gentamicin,Susceptible,Agar dilution
562.100917,gentamicin,Susceptible,Disk diffusion
562.97049,ciprofloxacin,Susceptible,Broth dilution
562.42730,meropenem,Susceptible,Broth dilution
562.99551,ceftazidime,Susceptible,Disk diffusion
562.99768,meropenem,Susceptible,Disk diffusion
562.57270,gentamicin,Susceptible,Broth dilution
562.99743,gentamicin,Resistant,Disk diffusion
562.64915,ampicillin,Resistant,
562.58641,chloramphenicol,Susceptible,Disk diffusion
562.42640,levofloxacin,Resistant,Broth dilution
562.99866,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.99920,ciprofloxacin,Susceptible,Disk diffusion
562.97843,meropenem,Susceptible,Disk diffusion
562.100753,gentamicin,Susceptible,Disk diffusion
562.100498,ciprofloxacin,Susceptible,Disk diffusion
562.42845,ceftriaxone,Susceptible,Broth dilution
562.99791,ampicillin,Susceptible,Disk diffusion
562.57478,ampicillin,Resistant,Broth dilution
562.98058,gentamicin,Susceptible,Disk diffusion
562.97998,ampicillin,Resistant,Disk diffusion
562.7709,ceftazidime,Susceptible,Broth dilution
562.145386,gentamicin,Susceptible,Broth dilution
562.98466,ciprofloxacin,Susceptible,Disk diffusion
562.58791,ceftazidime,Susceptible,Broth dilution
562.99898,meropenem,Susceptible,Disk diffusion
562.99735,ampicillin,Resistant,Disk diffusion
562.100534,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.100110,meropenem,Susceptible,Disk diffusion
562.144173,gentamicin,Susceptible,Broth dilution
562.144967,ceftriaxone,Susceptible,Disk diffusion
562.98743,trimethoprim/sulfamethoxazole,Resistant,Disk diffusion
562.98316,ampicillin,Resistant,Disk diffusion
562.23089,ciprofloxacin,Susceptible,Agar dilution
562.144950,meropenem,Susceptible,Disk diffusion
562.100927,ampicillin,Susceptible,Disk diffusion
562.99649,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.100112,gentamicin,Susceptible,Disk diffusion
562.23086,ciprofloxacin,Susceptible,Agar dilution
562.99210,gentamicin,Susceptible,Disk diffusion
562.96733,ceftazidime,Susceptible,Broth dilution
562.97303,ciprofloxacin,Resistant,Broth dilution
562.100776,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.7674,tetracycline,Resistant,Broth dilution
562.98752,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.98695,ciprofloxacin,Susceptible,Disk diffusion
562.100751,ampicillin,Resistant,Disk diffusion
562.144179,gentamicin,Susceptible,Broth dilution
562.97780,ceftazidime,Susceptible,Disk diffusion
562.48346,ceftriaxone,Resistant,
562.98592,ampicillin,Susceptible,Disk diffusion
562.99550,gentamicin,Susceptible,Disk diffusion
562.144955,chloramphenicol,Susceptible,Disk diffusion
562.7703,ceftriaxone,Susceptible,Broth dilution
562.99564,ciprofloxacin,Susceptible,Disk diffusion
562.45642,gentamicin,Susceptible,Disk diffusion
562.57402,ceftazidime,Susceptible,Broth dilution
562.98456,ciprofloxacin,Susceptible,Disk diffusion
562.100151,ceftazidime,Susceptible,Disk diffusion
562.99189,gentamicin,Susceptible,Disk diffusion
562.98977,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.96977,meropenem,Susceptible,Broth dilution
562.99141,ciprofloxacin,Susceptible,Disk diffusion
562.100758,ampicillin,Susceptible,Disk diffusion
562.16326,gentamicin,Susceptible,Broth dilution
562.23785,ciprofloxacin,Susceptible,Agar dilution
562.64859,ampicillin,Susceptible,
562.99196,ampicillin,Resistant,Disk diffusion
562.97219,gentamicin,Susceptible,Broth dilution
562.98406,ciprofloxacin,Resistant,Disk diffusion
562.144172,gentamicin,Susceptible,Broth dilution
562.96699,ciprofloxacin,Resistant,Broth dilution
562.97079,gentamicin,Susceptible,Broth dilution
562.100529,ceftazidime,Susceptible,Disk diffusion
562.45660,ceftazidime,Susceptible,Disk diffusion
562.58630,gentamicin,Resistant,Disk diffusion
562.96650,ciprofloxacin,Susceptible,Broth dilution
562.145069,ciprofloxacin,Susceptible,Disk diffusion
562.100342,meropenem,Susceptible,Disk diffusion
562.99831,gentamicin,Susceptible,Disk diffusion
562.98137,meropenem,Susceptible,Disk diffusion
562.98997,meropenem,Susceptible,Disk diffusion
562.22481,ciprofloxacin,Resistant,Broth dilution
562.23141,ciprofloxacin,Resistant,Agar dilution
562.100920,gentamicin,Susceptible,Disk diffusion
562.22947,gentamicin,Susceptible,Agar dilution
562.22915,ceftazidime,Susceptible,Agar dilution
562.98899,ampicillin,Susceptible,Disk diffusion
562.58704,tetracycline,Resistant,Broth dilution
562.98409,meropenem,Susceptible,Disk diffusion
562.99303,ceftazidime,Susceptible,Disk diffusion
562.98316,ciprofloxacin,Susceptible,Disk diffusion
562.97136,ceftazidime,Susceptible,Broth dilution
562.100215,trimethoprim/sulfamethoxazole,Susceptible,Disk diffusion
562.58760,ciprofloxacin,Susceptible,Disk diffusion
562.99558,gentamicin,Susceptible,Disk diffusion
